customer_id,total_ticket,avg_severity,severe_ticket_count,severe_ticket_ratio,customer_type
C-0476,1.0,3.0,0.0,0.0,at_risk
C-0477,5.0,2.6,0.0,0.0,satisfied
C-0478,6.0,3.0,1.0,0.16666666666666666,at_risk
C-0479,6.0,1.8333333333333333,0.0,0.0,satisfied
C-0480,2.0,3.0,1.0,0.5,at_risk
C-0481,5.0,2.0,0.0,0.0,satisfied
C-0482,9.0,2.3333333333333335,1.0,0.1111111111111111,satisfied
C-0483,1.0,1.0,0.0,0.0,satisfied
C-0484,4.0,2.25,1.0,0.25,satisfied
C-0485,6.0,2.0,0.0,0.0,satisfied
C-0486,2.0,1.5,0.0,0.0,satisfied
C-0487,2.0,3.0,0.0,0.0,at_risk
C-0488,4.0,2.0,0.0,0.0,satisfied
C-0489,4.0,1.5,0.0,0.0,satisfied
C-0490,4.0,2.5,0.0,0.0,satisfied
C-0491,0.0,0.0,0.0,0.0,loyal_quiet
C-0492,7.0,2.4285714285714284,2.0,0.2857142857142857,satisfied
C-0493,13.0,2.923076923076923,2.0,0.15384615384615385,satisfied
C-0494,5.0,2.4,1.0,0.2,satisfied
C-0495,10.0,2.4,2.0,0.2,satisfied
C-0496,15.0,2.2,1.0,0.06666666666666667,satisfied
C-0497,9.0,2.3333333333333335,1.0,0.1111111111111111,satisfied
C-0498,11.0,2.1818181818181817,1.0,0.09090909090909091,satisfied
C-0499,6.0,2.3333333333333335,0.0,0.0,satisfied
C-0500,8.0,2.875,2.0,0.25,satisfied
C-0501,1.0,2.0,0.0,0.0,satisfied
C-0502,8.0,2.875,2.0,0.25,satisfied
C-0503,4.0,2.0,0.0,0.0,satisfied
C-0504,15.0,2.3333333333333335,1.0,0.06666666666666667,satisfied
C-0505,11.0,2.5454545454545454,2.0,0.18181818181818182,satisfied
C-0506,12.0,2.25,0.0,0.0,satisfied
C-0507,0.0,0.0,0.0,0.0,loyal_quiet
C-0508,10.0,2.1,1.0,0.1,satisfied
C-0509,3.0,3.3333333333333335,1.0,0.3333333333333333,at_risk
C-0510,6.0,1.6666666666666667,0.0,0.0,satisfied
C-0511,1.0,4.0,1.0,1.0,problematic
C-0512,10.0,2.3,1.0,0.1,satisfied
C-0513,4.0,2.25,0.0,0.0,satisfied
C-0514,8.0,2.625,1.0,0.125,satisfied
C-0515,5.0,1.8,0.0,0.0,satisfied
C-0516,8.0,1.875,0.0,0.0,satisfied
C-0517,7.0,2.4285714285714284,0.0,0.0,satisfied
C-0518,12.0,2.1666666666666665,0.0,0.0,satisfied
C-0519,1.0,1.0,0.0,0.0,satisfied
C-0520,0.0,0.0,0.0,0.0,loyal_quiet
C-0521,1.0,3.0,0.0,0.0,at_risk
C-0522,5.0,1.4,0.0,0.0,satisfied
C-0523,8.0,2.0,0.0,0.0,satisfied
C-0524,6.0,2.6666666666666665,0.0,0.0,satisfied
C-0525,13.0,2.1538461538461537,1.0,0.07692307692307693,satisfied
C-0526,2.0,2.5,0.0,0.0,satisfied
C-0527,2.0,3.5,1.0,0.5,at_risk
C-0528,0.0,0.0,0.0,0.0,loyal_quiet
C-0529,3.0,2.3333333333333335,0.0,0.0,satisfied
C-0530,0.0,0.0,0.0,0.0,loyal_quiet
C-0531,15.0,2.2,1.0,0.06666666666666667,satisfied
C-0532,5.0,2.6,0.0,0.0,satisfied
C-0533,15.0,2.2666666666666666,0.0,0.0,satisfied
C-0534,0.0,0.0,0.0,0.0,loyal_quiet
C-0535,13.0,2.3846153846153846,2.0,0.15384615384615385,satisfied
C-0536,1.0,2.0,0.0,0.0,satisfied
C-0537,10.0,2.7,2.0,0.2,satisfied
C-0538,1.0,2.0,0.0,0.0,satisfied
C-0539,6.0,1.8333333333333333,0.0,0.0,satisfied
C-0540,9.0,2.4444444444444446,2.0,0.2222222222222222,satisfied
C-0541,3.0,2.0,0.0,0.0,satisfied
C-0542,5.0,2.4,0.0,0.0,satisfied
C-0543,14.0,2.5,3.0,0.21428571428571427,satisfied
C-0544,9.0,2.3333333333333335,0.0,0.0,satisfied
C-0545,4.0,2.5,0.0,0.0,satisfied
C-0546,1.0,2.0,0.0,0.0,satisfied
C-0547,2.0,1.5,0.0,0.0,satisfied
C-0548,7.0,2.142857142857143,0.0,0.0,satisfied
C-0549,2.0,1.5,0.0,0.0,satisfied
C-0550,9.0,2.4444444444444446,0.0,0.0,satisfied
C-0551,8.0,2.5,1.0,0.125,satisfied
C-0552,2.0,3.5,1.0,0.5,at_risk
C-0553,14.0,1.6428571428571428,0.0,0.0,satisfied
C-0554,12.0,2.75,2.0,0.16666666666666666,satisfied
C-0555,1.0,3.0,0.0,0.0,at_risk
C-0556,3.0,2.3333333333333335,0.0,0.0,satisfied
C-0557,6.0,2.1666666666666665,0.0,0.0,satisfied
C-0558,9.0,2.111111111111111,1.0,0.1111111111111111,satisfied
C-0559,4.0,2.0,0.0,0.0,satisfied
C-0560,7.0,2.4285714285714284,1.0,0.14285714285714285,satisfied
C-0561,2.0,1.5,0.0,0.0,satisfied
C-0562,3.0,2.0,0.0,0.0,satisfied
C-0563,2.0,2.5,0.0,0.0,satisfied
C-0564,5.0,3.2,2.0,0.4,at_risk
C-0565,6.0,2.6666666666666665,1.0,0.16666666666666666,satisfied
C-0566,14.0,2.5,1.0,0.07142857142857142,satisfied
C-0567,13.0,2.3076923076923075,1.0,0.07692307692307693,satisfied
C-0568,7.0,1.8571428571428572,0.0,0.0,satisfied
C-0569,12.0,2.75,2.0,0.16666666666666666,satisfied
C-0570,10.0,2.3,0.0,0.0,satisfied
C-0571,6.0,2.0,0.0,0.0,satisfied
C-0572,4.0,2.0,0.0,0.0,satisfied
C-0573,1.0,3.0,0.0,0.0,at_risk
C-0574,11.0,2.5454545454545454,1.0,0.09090909090909091,satisfied
C-0575,10.0,2.4,2.0,0.2,satisfied
C-0576,1.0,1.0,0.0,0.0,satisfied
C-0577,11.0,2.3636363636363638,0.0,0.0,satisfied
C-0578,10.0,2.3,2.0,0.2,satisfied
C-0579,15.0,2.533333333333333,3.0,0.2,satisfied
C-0580,2.0,4.0,1.0,0.5,problematic
C-0581,7.0,2.4285714285714284,2.0,0.2857142857142857,satisfied
C-0582,1.0,1.0,0.0,0.0,satisfied
C-0583,7.0,2.2857142857142856,2.0,0.2857142857142857,satisfied
C-0584,2.0,2.5,0.0,0.0,satisfied
C-0585,12.0,2.6666666666666665,1.0,0.08333333333333333,satisfied
C-0586,1.0,1.0,0.0,0.0,satisfied
C-0587,1.0,3.0,0.0,0.0,at_risk
C-0588,11.0,2.5454545454545454,2.0,0.18181818181818182,satisfied
C-0589,17.0,2.2941176470588234,0.0,0.0,satisfied
C-0590,8.0,1.75,0.0,0.0,satisfied
C-0591,3.0,2.6666666666666665,0.0,0.0,satisfied
C-0592,6.0,2.3333333333333335,0.0,0.0,satisfied
C-0593,2.0,1.0,0.0,0.0,satisfied
C-0594,8.0,2.25,0.0,0.0,satisfied
C-0595,0.0,0.0,0.0,0.0,loyal_quiet
C-0596,6.0,2.8333333333333335,1.0,0.16666666666666666,satisfied
C-0597,3.0,3.0,1.0,0.3333333333333333,at_risk
C-0598,1.0,3.0,0.0,0.0,at_risk
C-0599,2.0,2.0,0.0,0.0,satisfied
C-0600,16.0,2.1875,1.0,0.0625,satisfied
C-0601,8.0,2.625,1.0,0.125,satisfied
C-0602,6.0,2.5,0.0,0.0,satisfied
C-0603,8.0,1.875,0.0,0.0,satisfied
C-0604,7.0,2.2857142857142856,0.0,0.0,satisfied
C-0605,2.0,2.0,0.0,0.0,satisfied
C-0606,1.0,3.0,0.0,0.0,at_risk
C-0607,2.0,2.0,0.0,0.0,satisfied
C-0608,14.0,2.0,0.0,0.0,satisfied
C-0609,9.0,2.4444444444444446,0.0,0.0,satisfied
C-0610,6.0,2.1666666666666665,0.0,0.0,satisfied
C-0611,1.0,3.0,0.0,0.0,at_risk
C-0612,13.0,2.076923076923077,1.0,0.07692307692307693,satisfied
C-0613,6.0,2.5,0.0,0.0,satisfied
C-0614,10.0,1.9,1.0,0.1,satisfied
C-0615,2.0,2.5,0.0,0.0,satisfied
C-0616,1.0,2.0,0.0,0.0,satisfied
C-0617,2.0,3.5,1.0,0.5,at_risk
C-0618,15.0,2.066666666666667,0.0,0.0,satisfied
C-0619,5.0,2.4,0.0,0.0,satisfied
C-0620,4.0,2.75,0.0,0.0,satisfied
C-0621,5.0,2.6,1.0,0.2,satisfied
C-0622,11.0,2.3636363636363638,0.0,0.0,satisfied
C-0623,17.0,2.411764705882353,1.0,0.058823529411764705,satisfied
C-0624,12.0,2.0,0.0,0.0,satisfied
C-0625,9.0,2.6666666666666665,2.0,0.2222222222222222,satisfied
C-0626,4.0,1.75,0.0,0.0,satisfied
C-0627,3.0,2.0,0.0,0.0,satisfied
C-0628,12.0,2.5833333333333335,1.0,0.08333333333333333,satisfied
C-0629,3.0,3.6666666666666665,1.0,0.3333333333333333,at_risk
C-0630,12.0,2.3333333333333335,1.0,0.08333333333333333,satisfied
C-0631,2.0,2.5,1.0,0.5,at_risk
C-0632,1.0,1.0,0.0,0.0,satisfied
C-0633,1.0,3.0,0.0,0.0,at_risk
C-0634,9.0,2.6666666666666665,2.0,0.2222222222222222,satisfied
C-0635,0.0,0.0,0.0,0.0,loyal_quiet
C-0636,2.0,2.0,0.0,0.0,satisfied
C-0637,6.0,2.1666666666666665,1.0,0.16666666666666666,satisfied
C-0638,2.0,2.0,0.0,0.0,satisfied
C-0639,3.0,1.3333333333333333,0.0,0.0,satisfied
C-0640,11.0,2.8181818181818183,2.0,0.18181818181818182,satisfied
C-0641,2.0,3.0,1.0,0.5,at_risk
C-0642,5.0,2.0,1.0,0.2,satisfied
C-0643,4.0,1.75,0.0,0.0,satisfied
C-0644,3.0,3.3333333333333335,1.0,0.3333333333333333,at_risk
C-0645,6.0,1.8333333333333333,0.0,0.0,satisfied
C-0646,2.0,3.0,0.0,0.0,at_risk
C-0647,12.0,2.4166666666666665,1.0,0.08333333333333333,satisfied
C-0648,9.0,1.6666666666666667,0.0,0.0,satisfied
C-0649,7.0,1.8571428571428572,0.0,0.0,satisfied
C-0650,2.0,2.0,0.0,0.0,satisfied
C-0651,5.0,2.6,0.0,0.0,satisfied
C-0652,13.0,2.3846153846153846,1.0,0.07692307692307693,satisfied
C-0653,12.0,2.5,2.0,0.16666666666666666,satisfied
C-0654,2.0,2.5,0.0,0.0,satisfied
C-0655,6.0,2.6666666666666665,0.0,0.0,satisfied
C-0656,6.0,1.6666666666666667,0.0,0.0,satisfied
C-0657,4.0,2.0,0.0,0.0,satisfied
C-0658,9.0,1.6666666666666667,0.0,0.0,satisfied
C-0659,8.0,2.875,1.0,0.125,satisfied
C-0660,1.0,5.0,1.0,1.0,problematic
C-0661,8.0,1.5,0.0,0.0,satisfied
C-0662,10.0,2.2,0.0,0.0,satisfied
C-0663,2.0,2.0,0.0,0.0,satisfied
C-0664,12.0,2.0833333333333335,0.0,0.0,satisfied
C-0665,7.0,2.4285714285714284,1.0,0.14285714285714285,satisfied
C-0666,16.0,2.5,1.0,0.0625,satisfied
C-0667,8.0,2.375,1.0,0.125,satisfied
C-0668,6.0,2.5,0.0,0.0,satisfied
C-0669,8.0,2.125,0.0,0.0,satisfied
C-0670,5.0,2.2,1.0,0.2,satisfied
C-0671,11.0,2.272727272727273,2.0,0.18181818181818182,satisfied
C-0672,8.0,2.75,2.0,0.25,satisfied
C-0673,3.0,1.6666666666666667,0.0,0.0,satisfied
C-0674,2.0,2.5,0.0,0.0,satisfied
C-0675,8.0,2.75,0.0,0.0,satisfied
C-0676,2.0,2.5,0.0,0.0,satisfied
C-0677,5.0,2.8,0.0,0.0,satisfied
C-0678,12.0,2.3333333333333335,1.0,0.08333333333333333,satisfied
C-0679,2.0,2.0,0.0,0.0,satisfied
C-0680,1.0,3.0,0.0,0.0,at_risk
C-0681,6.0,2.5,0.0,0.0,satisfied
C-0682,11.0,2.272727272727273,2.0,0.18181818181818182,satisfied
C-0683,8.0,2.5,1.0,0.125,satisfied
C-0684,7.0,2.142857142857143,1.0,0.14285714285714285,satisfied
C-0685,8.0,1.75,1.0,0.125,satisfied
C-0686,11.0,2.272727272727273,0.0,0.0,satisfied
C-0687,2.0,1.5,0.0,0.0,satisfied
C-0688,0.0,0.0,0.0,0.0,loyal_quiet
C-0689,2.0,1.5,0.0,0.0,satisfied
C-0690,6.0,1.8333333333333333,0.0,0.0,satisfied
C-0691,17.0,2.0588235294117645,0.0,0.0,satisfied
C-0692,2.0,4.5,2.0,1.0,problematic
C-0693,12.0,2.5833333333333335,2.0,0.16666666666666666,satisfied
C-0694,6.0,2.6666666666666665,0.0,0.0,satisfied
C-0695,3.0,2.0,0.0,0.0,satisfied
C-0696,2.0,2.5,0.0,0.0,satisfied
C-0697,8.0,2.375,0.0,0.0,satisfied
C-0698,2.0,4.0,1.0,0.5,problematic
C-0699,9.0,1.7777777777777777,0.0,0.0,satisfied
C-0700,4.0,2.75,1.0,0.25,satisfied
C-0701,1.0,2.0,0.0,0.0,satisfied
C-0702,2.0,2.0,0.0,0.0,satisfied
C-0703,1.0,2.0,0.0,0.0,satisfied
C-0704,11.0,2.4545454545454546,0.0,0.0,satisfied
C-0705,9.0,2.3333333333333335,0.0,0.0,satisfied
C-0706,12.0,2.5,1.0,0.08333333333333333,satisfied
C-0707,15.0,2.1333333333333333,0.0,0.0,satisfied
C-0708,6.0,2.6666666666666665,2.0,0.3333333333333333,at_risk
C-0709,3.0,1.6666666666666667,0.0,0.0,satisfied
C-0710,0.0,0.0,0.0,0.0,loyal_quiet
C-0711,15.0,2.1333333333333333,1.0,0.06666666666666667,satisfied
C-0712,1.0,2.0,0.0,0.0,satisfied
C-0713,2.0,4.0,2.0,1.0,problematic
C-0714,8.0,2.25,0.0,0.0,satisfied
C-0715,7.0,1.7142857142857142,0.0,0.0,satisfied
C-0716,15.0,2.533333333333333,1.0,0.06666666666666667,satisfied
C-0717,11.0,2.5454545454545454,0.0,0.0,satisfied
C-0718,1.0,3.0,0.0,0.0,at_risk
C-0719,10.0,2.4,1.0,0.1,satisfied
C-0720,1.0,3.0,0.0,0.0,at_risk
C-0721,2.0,2.5,1.0,0.5,at_risk
C-0722,1.0,2.0,0.0,0.0,satisfied
C-0723,1.0,3.0,0.0,0.0,at_risk
C-0724,10.0,2.1,0.0,0.0,satisfied
C-0725,10.0,2.4,0.0,0.0,satisfied
C-0726,15.0,2.8,2.0,0.13333333333333333,satisfied
C-0727,6.0,1.8333333333333333,0.0,0.0,satisfied
C-0728,9.0,2.111111111111111,0.0,0.0,satisfied
C-0729,4.0,2.5,1.0,0.25,satisfied
C-0730,2.0,1.5,0.0,0.0,satisfied
C-0731,2.0,2.0,0.0,0.0,satisfied
C-0732,8.0,1.75,0.0,0.0,satisfied
C-0733,3.0,3.0,1.0,0.3333333333333333,at_risk
C-0734,15.0,2.6,2.0,0.13333333333333333,satisfied
C-0735,11.0,2.5454545454545454,1.0,0.09090909090909091,satisfied
C-0736,11.0,2.1818181818181817,0.0,0.0,satisfied
C-0737,2.0,3.0,0.0,0.0,at_risk
C-0738,1.0,3.0,0.0,0.0,at_risk
C-0739,1.0,1.0,0.0,0.0,satisfied
C-0740,17.0,1.8235294117647058,0.0,0.0,satisfied
C-0741,6.0,2.0,0.0,0.0,satisfied
C-0742,1.0,2.0,0.0,0.0,satisfied
C-0743,2.0,2.0,0.0,0.0,satisfied
C-0744,16.0,2.4375,1.0,0.0625,satisfied
C-0745,5.0,1.4,0.0,0.0,satisfied
C-0746,4.0,2.25,0.0,0.0,satisfied
C-0747,3.0,3.3333333333333335,1.0,0.3333333333333333,at_risk
C-0748,15.0,2.066666666666667,0.0,0.0,satisfied
C-0749,5.0,2.8,1.0,0.2,satisfied
C-0750,7.0,2.5714285714285716,0.0,0.0,satisfied
C-0751,15.0,2.466666666666667,2.0,0.13333333333333333,satisfied
C-0752,0.0,0.0,0.0,0.0,loyal_quiet
C-0753,4.0,2.25,0.0,0.0,satisfied
C-0754,2.0,1.5,0.0,0.0,satisfied
C-0755,7.0,2.142857142857143,0.0,0.0,satisfied
C-0756,4.0,1.75,0.0,0.0,satisfied
C-0757,9.0,2.3333333333333335,0.0,0.0,satisfied
C-0758,4.0,3.25,1.0,0.25,at_risk
C-0759,15.0,2.533333333333333,1.0,0.06666666666666667,satisfied
C-0760,9.0,2.2222222222222223,1.0,0.1111111111111111,satisfied
C-0761,6.0,1.8333333333333333,0.0,0.0,satisfied
C-0762,5.0,2.6,1.0,0.2,satisfied
C-0763,0.0,0.0,0.0,0.0,loyal_quiet
C-0764,1.0,1.0,0.0,0.0,satisfied
C-0765,5.0,2.0,0.0,0.0,satisfied
C-0766,0.0,0.0,0.0,0.0,loyal_quiet
C-0767,10.0,2.6,0.0,0.0,satisfied
C-0768,4.0,2.0,0.0,0.0,satisfied
C-0769,6.0,3.0,1.0,0.16666666666666666,at_risk
C-0770,1.0,1.0,0.0,0.0,satisfied
C-0771,2.0,1.5,0.0,0.0,satisfied
C-0772,7.0,2.2857142857142856,0.0,0.0,satisfied
C-0773,9.0,2.4444444444444446,0.0,0.0,satisfied
C-0774,13.0,2.230769230769231,1.0,0.07692307692307693,satisfied
C-0775,13.0,2.0,1.0,0.07692307692307693,satisfied
C-0776,4.0,2.0,0.0,0.0,satisfied
C-0777,4.0,3.25,1.0,0.25,at_risk
C-0778,0.0,0.0,0.0,0.0,loyal_quiet
C-0779,7.0,2.4285714285714284,0.0,0.0,satisfied
C-0780,4.0,2.5,0.0,0.0,satisfied
C-0781,9.0,2.0,0.0,0.0,satisfied
C-0782,0.0,0.0,0.0,0.0,loyal_quiet
C-0783,10.0,1.9,0.0,0.0,satisfied
C-0784,14.0,2.5714285714285716,1.0,0.07142857142857142,satisfied
C-0785,15.0,2.533333333333333,1.0,0.06666666666666667,satisfied
C-0786,5.0,3.0,1.0,0.2,at_risk
C-0787,9.0,2.3333333333333335,1.0,0.1111111111111111,satisfied
C-0788,14.0,2.357142857142857,2.0,0.14285714285714285,satisfied
C-0789,4.0,2.5,0.0,0.0,satisfied
C-0790,4.0,1.75,0.0,0.0,satisfied
C-0791,4.0,2.25,0.0,0.0,satisfied
C-0792,12.0,2.3333333333333335,1.0,0.08333333333333333,satisfied
C-0793,3.0,2.6666666666666665,0.0,0.0,satisfied
C-0794,13.0,2.3076923076923075,1.0,0.07692307692307693,satisfied
C-0795,5.0,2.4,0.0,0.0,satisfied
C-0796,2.0,1.5,0.0,0.0,satisfied
C-0797,0.0,0.0,0.0,0.0,loyal_quiet
C-0798,15.0,2.2,3.0,0.2,satisfied
C-0799,8.0,2.375,1.0,0.125,satisfied
C-0800,3.0,1.3333333333333333,0.0,0.0,satisfied
C-0801,16.0,2.25,1.0,0.0625,satisfied
C-0802,14.0,2.2142857142857144,1.0,0.07142857142857142,satisfied
C-0803,3.0,2.3333333333333335,0.0,0.0,satisfied
C-0804,0.0,0.0,0.0,0.0,loyal_quiet
C-0805,16.0,2.125,0.0,0.0,satisfied
C-0806,2.0,2.0,0.0,0.0,satisfied
C-0807,6.0,2.0,0.0,0.0,satisfied
C-0808,8.0,2.5,2.0,0.25,satisfied
C-0809,2.0,3.0,1.0,0.5,at_risk
C-0810,17.0,2.2941176470588234,1.0,0.058823529411764705,satisfied
C-0811,13.0,2.3846153846153846,2.0,0.15384615384615385,satisfied
C-0812,3.0,2.3333333333333335,0.0,0.0,satisfied
C-0813,0.0,0.0,0.0,0.0,loyal_quiet
C-0814,12.0,2.0,0.0,0.0,satisfied
C-0815,1.0,4.0,1.0,1.0,problematic
C-0816,7.0,2.4285714285714284,0.0,0.0,satisfied
C-0817,17.0,2.235294117647059,1.0,0.058823529411764705,satisfied
C-0818,6.0,2.3333333333333335,2.0,0.3333333333333333,at_risk
C-0819,1.0,1.0,0.0,0.0,satisfied
C-0820,0.0,0.0,0.0,0.0,loyal_quiet
C-0821,7.0,1.8571428571428572,0.0,0.0,satisfied
C-0822,2.0,2.5,0.0,0.0,satisfied
C-0823,6.0,2.1666666666666665,0.0,0.0,satisfied
C-0824,8.0,2.5,1.0,0.125,satisfied
C-0825,7.0,2.5714285714285716,1.0,0.14285714285714285,satisfied
C-0826,0.0,0.0,0.0,0.0,loyal_quiet
C-0827,2.0,3.5,1.0,0.5,at_risk
C-0828,12.0,2.0,1.0,0.08333333333333333,satisfied
C-0829,0.0,0.0,0.0,0.0,loyal_quiet
C-0830,5.0,2.4,0.0,0.0,satisfied
C-0831,2.0,3.5,1.0,0.5,at_risk
C-0832,10.0,2.8,1.0,0.1,satisfied
C-0833,2.0,2.0,0.0,0.0,satisfied
C-0834,15.0,2.2666666666666666,1.0,0.06666666666666667,satisfied
C-0835,11.0,2.0,0.0,0.0,satisfied
C-0836,2.0,3.0,0.0,0.0,at_risk
C-0837,9.0,3.111111111111111,2.0,0.2222222222222222,at_risk
C-0838,0.0,0.0,0.0,0.0,loyal_quiet
C-0839,1.0,3.0,0.0,0.0,at_risk
C-0840,6.0,2.1666666666666665,0.0,0.0,satisfied
C-0841,2.0,2.5,0.0,0.0,satisfied
C-0842,5.0,3.0,1.0,0.2,at_risk
C-0843,3.0,2.6666666666666665,0.0,0.0,satisfied
C-0844,5.0,2.4,0.0,0.0,satisfied
C-0845,1.0,3.0,0.0,0.0,at_risk
C-0846,0.0,0.0,0.0,0.0,loyal_quiet
C-0847,0.0,0.0,0.0,0.0,loyal_quiet
C-0848,1.0,2.0,0.0,0.0,satisfied
C-0849,3.0,1.6666666666666667,0.0,0.0,satisfied
C-0850,5.0,2.6,1.0,0.2,satisfied
C-0851,9.0,2.0,1.0,0.1111111111111111,satisfied
C-0852,5.0,2.0,0.0,0.0,satisfied
C-0853,17.0,2.4705882352941178,2.0,0.11764705882352941,satisfied
C-0854,2.0,2.0,0.0,0.0,satisfied
C-0855,3.0,2.6666666666666665,0.0,0.0,satisfied
C-0856,1.0,3.0,0.0,0.0,at_risk
C-0857,14.0,2.5714285714285716,1.0,0.07142857142857142,satisfied
C-0858,8.0,2.25,1.0,0.125,satisfied
C-0859,5.0,2.0,0.0,0.0,satisfied
C-0860,8.0,2.125,0.0,0.0,satisfied
C-0861,14.0,2.5,1.0,0.07142857142857142,satisfied
C-0862,5.0,3.2,2.0,0.4,at_risk
C-0863,6.0,3.3333333333333335,2.0,0.3333333333333333,at_risk
C-0864,11.0,2.1818181818181817,0.0,0.0,satisfied
C-0865,12.0,2.1666666666666665,0.0,0.0,satisfied
C-0866,13.0,2.230769230769231,1.0,0.07692307692307693,satisfied
C-0867,2.0,2.0,0.0,0.0,satisfied
C-0868,15.0,2.2666666666666666,0.0,0.0,satisfied
C-0869,12.0,2.1666666666666665,1.0,0.08333333333333333,satisfied
C-0870,11.0,2.3636363636363638,0.0,0.0,satisfied
C-0871,3.0,2.3333333333333335,0.0,0.0,satisfied
C-0872,13.0,2.1538461538461537,1.0,0.07692307692307693,satisfied
C-0873,5.0,2.0,1.0,0.2,satisfied
C-0874,8.0,2.75,2.0,0.25,satisfied
C-0875,11.0,2.1818181818181817,0.0,0.0,satisfied
C-0876,4.0,2.0,0.0,0.0,satisfied
C-0877,10.0,2.1,0.0,0.0,satisfied
C-0878,9.0,2.5555555555555554,1.0,0.1111111111111111,satisfied
C-0879,1.0,4.0,1.0,1.0,problematic
C-0880,4.0,2.0,0.0,0.0,satisfied
C-0881,11.0,2.272727272727273,1.0,0.09090909090909091,satisfied
C-0882,2.0,2.0,0.0,0.0,satisfied
C-0883,6.0,2.1666666666666665,0.0,0.0,satisfied
C-0884,3.0,1.6666666666666667,0.0,0.0,satisfied
C-0885,10.0,2.7,1.0,0.1,satisfied
C-0886,16.0,2.125,1.0,0.0625,satisfied
C-0887,11.0,2.3636363636363638,1.0,0.09090909090909091,satisfied
C-0888,1.0,3.0,0.0,0.0,at_risk
C-0889,7.0,2.2857142857142856,0.0,0.0,satisfied
C-0890,6.0,1.6666666666666667,0.0,0.0,satisfied
C-0891,0.0,0.0,0.0,0.0,loyal_quiet
C-0892,7.0,2.0,0.0,0.0,satisfied
C-0893,3.0,2.6666666666666665,1.0,0.3333333333333333,at_risk
C-0894,7.0,2.2857142857142856,1.0,0.14285714285714285,satisfied
C-0895,7.0,1.8571428571428572,0.0,0.0,satisfied
C-0896,1.0,2.0,0.0,0.0,satisfied
C-0897,3.0,1.6666666666666667,0.0,0.0,satisfied
C-0898,4.0,2.25,0.0,0.0,satisfied
C-0899,9.0,2.111111111111111,0.0,0.0,satisfied
C-0900,4.0,2.0,0.0,0.0,satisfied
C-0901,4.0,2.75,1.0,0.25,satisfied
C-0902,1.0,3.0,0.0,0.0,at_risk
C-0903,3.0,2.3333333333333335,0.0,0.0,satisfied
C-0904,3.0,1.6666666666666667,0.0,0.0,satisfied
C-0905,2.0,2.5,0.0,0.0,satisfied
C-0906,16.0,2.4375,2.0,0.125,satisfied
C-0907,15.0,2.466666666666667,2.0,0.13333333333333333,satisfied
C-0908,1.0,3.0,0.0,0.0,at_risk
C-0909,0.0,0.0,0.0,0.0,loyal_quiet
C-0910,4.0,2.5,0.0,0.0,satisfied
C-0911,10.0,2.1,0.0,0.0,satisfied
C-0912,16.0,1.9375,0.0,0.0,satisfied
C-0913,14.0,2.5,1.0,0.07142857142857142,satisfied
C-0914,11.0,2.272727272727273,1.0,0.09090909090909091,satisfied
C-0915,0.0,0.0,0.0,0.0,loyal_quiet
C-0916,15.0,2.466666666666667,2.0,0.13333333333333333,satisfied
C-0917,13.0,2.076923076923077,0.0,0.0,satisfied
C-0918,16.0,2.3125,0.0,0.0,satisfied
C-0919,5.0,2.2,0.0,0.0,satisfied
C-0920,15.0,2.2666666666666666,2.0,0.13333333333333333,satisfied
C-0921,8.0,1.875,0.0,0.0,satisfied
C-0922,8.0,1.75,0.0,0.0,satisfied
C-0923,0.0,0.0,0.0,0.0,loyal_quiet
C-0924,4.0,2.5,1.0,0.25,satisfied
C-0925,0.0,0.0,0.0,0.0,loyal_quiet
C-0926,8.0,2.75,0.0,0.0,satisfied
C-0927,8.0,2.125,0.0,0.0,satisfied
C-0928,5.0,2.2,1.0,0.2,satisfied
C-0929,8.0,2.375,0.0,0.0,satisfied
C-0930,15.0,1.8,0.0,0.0,satisfied
C-0931,9.0,2.0,0.0,0.0,satisfied
C-0932,4.0,2.5,1.0,0.25,satisfied
C-0933,1.0,2.0,0.0,0.0,satisfied
C-0934,6.0,2.3333333333333335,0.0,0.0,satisfied
C-0935,7.0,2.5714285714285716,1.0,0.14285714285714285,satisfied
C-0936,14.0,2.0714285714285716,2.0,0.14285714285714285,satisfied
C-0937,0.0,0.0,0.0,0.0,loyal_quiet
C-0938,8.0,2.125,1.0,0.125,satisfied
C-0939,12.0,2.9166666666666665,2.0,0.16666666666666666,satisfied
C-0940,3.0,2.3333333333333335,0.0,0.0,satisfied
C-0941,4.0,2.5,0.0,0.0,satisfied
C-0942,2.0,1.5,0.0,0.0,satisfied
C-0943,11.0,2.909090909090909,2.0,0.18181818181818182,satisfied
C-0944,1.0,2.0,0.0,0.0,satisfied
C-0945,7.0,2.142857142857143,0.0,0.0,satisfied
C-0946,17.0,2.411764705882353,2.0,0.11764705882352941,satisfied
C-0947,7.0,2.0,0.0,0.0,satisfied
C-0948,4.0,1.75,0.0,0.0,satisfied
C-0949,0.0,0.0,0.0,0.0,loyal_quiet
C-0950,0.0,0.0,0.0,0.0,loyal_quiet
C-0951,12.0,2.5833333333333335,1.0,0.08333333333333333,satisfied
C-0952,2.0,4.0,1.0,0.5,problematic
C-0953,15.0,2.466666666666667,2.0,0.13333333333333333,satisfied
C-0954,0.0,0.0,0.0,0.0,loyal_quiet
C-0955,9.0,2.2222222222222223,1.0,0.1111111111111111,satisfied
